City_ID,city,Country,Date,Lat,Long,Max Temp,Humidity,Cloudiness,Wind Speed
287,Lakes Entrance,AU,2022-01-24 17:14:21,-37.8811,147.981,61.57,85,66,3.96
288,Longyearbyen,SJ,2022-01-24 17:14:22,78.2186,15.6401,15.64,67,75,17.27
289,Diego De Almagro,CL,2022-01-24 17:14:22,-26.3667,-70.05,81.73,17,20,11.97
290,Forest Hills,US,2022-01-24 17:14:22,42.9595,-85.4898,22.96,85,100,11.5
291,Chengde,CN,2022-01-24 17:14:23,40.9725,117.9361,17.89,95,99,2.68
292,Kainantu,PG,2022-01-24 17:14:23,-6.2887,145.8655,59.05,95,54,2.59
293,Qingquan,CN,2022-01-24 17:14:23,30.4511,115.2559,41.79,89,100,3.24
294,Dayong,CN,2022-01-24 17:14:24,25.0209,118.2898,58.89,85,100,3.74
295,Eenhana,NA,2022-01-24 17:14:24,-17.4667,16.3333,83.25,28,66,7.34
296,Mirabad,AF,2022-01-24 17:14:24,30.4362,61.8383,48.78,38,0,5.3
297,Shimoda,JP,2022-01-24 17:14:25,34.6667,138.95,39.11,68,99,9.55
298,Isangel,VU,2022-01-24 17:14:25,-19.55,169.2667,79.83,85,33,3.42
299,Lubango,AO,2022-01-24 17:14:25,-14.9172,13.4925,64.11,77,98,2.26
300,Yumen,CN,2022-01-24 17:14:26,40.2833,97.2,20.1,44,52,6.64
301,Deloraine,AU,2022-01-24 17:14:26,-41.5333,146.6667,60.24,15,98,1.7
302,Haines Junction,CA,2022-01-24 17:14:26,60.7522,-137.5108,31.95,64,100,9.22
303,Oktyabrskiy,RU,2022-01-24 17:14:27,54.4815,53.471,6.35,94,100,3.78
304,Kohlu,PK,2022-01-24 17:14:27,29.8962,69.252,44.69,29,0,3.71
305,Antofagasta,CL,2022-01-24 17:14:27,-23.65,-70.4,71.22,59,22,9.86
306,Nome,US,2022-01-24 17:14:28,64.5011,-165.4064,24.87,86,100,14.97
307,De Aar,ZA,2022-01-24 17:14:28,-30.6497,24.0123,84.65,18,3,7.07
308,Urucara,BR,2022-01-24 17:11:12,-2.5364,-57.76,86.07,67,99,2.35
309,Otane,NZ,2022-01-24 17:14:28,-39.8833,176.6333,63.01,98,84,1.74
310,Kavieng,PG,2022-01-24 17:14:29,-2.5744,150.7967,82.08,75,85,6.76
311,Moerai,PF,2022-01-24 17:14:29,-22.4333,-151.3333,79.48,82,100,18.84
312,Bousso,TD,2022-01-24 17:14:30,10.4795,16.7117,84.15,13,1,7.31
313,Voh,NC,2022-01-24 17:14:30,-20.9667,164.7,74.86,82,63,3.04
314,Deneysville,ZA,2022-01-24 17:14:30,-26.8908,28.0971,71.26,39,8,6.98
315,Avera,US,2022-01-24 17:14:31,33.194,-82.5271,55.44,47,0,8.84
316,Kalas,IN,2022-01-24 17:14:31,18.1667,74.8,67.87,34,1,6.8
317,Kununurra,AU,2022-01-24 17:13:30,-15.7667,128.7333,75.18,100,75,9.22
318,Ostrovnoy,RU,2022-01-24 17:15:31,68.0531,39.5131,33.55,94,100,18.03
319,Cao Bang,VN,2022-01-24 17:15:32,22.6667,106.25,62.78,94,82,2.93
320,Slawno,PL,2022-01-24 17:15:32,54.3628,16.6789,38.62,93,100,12.33
321,Solnechnyy,RU,2022-01-24 17:15:32,50.7214,136.6319,-11.81,97,52,3.11
322,Maragogi,BR,2022-01-24 17:15:33,-9.0122,-35.2225,85.03,62,96,12.37
323,Champerico,GT,2022-01-24 17:15:33,14.3,-91.9167,88.75,60,1,6.33
324,Nantucket,US,2022-01-24 17:13:12,41.2835,-70.0995,37.51,60,0,10.36
325,Gambiran,ID,2022-01-24 17:15:34,-6.7988,111.4951,75.16,93,69,4.47
326,Omsukchan,RU,2022-01-24 17:15:34,62.5333,155.8,-22.49,98,100,3.94
327,Palana,RU,2022-01-24 17:15:34,59.1167,159.9667,-13.63,99,87,5.06
328,Vizinga,RU,2022-01-24 17:15:35,61.0749,50.1031,18.66,88,100,11.77
329,Goderich,CA,2022-01-24 17:15:35,43.7501,-81.7165,17.91,86,100,13.8
330,Smidovich,RU,2022-01-24 17:15:35,48.6,133.8167,-24.05,100,71,3.44
331,Hammerfest,NO,2022-01-24 17:15:36,70.6634,23.6821,28.13,100,75,29.93
332,Coihueco,CL,2022-01-24 17:15:36,-36.6167,-71.8333,79.54,39,0,11.5
333,Rocha,UY,2022-01-24 17:15:36,-34.4833,-54.3333,87.71,59,46,2.86
334,Vestmannaeyjar,IS,2022-01-24 17:15:37,63.4427,-20.2734,40.19,87,100,13.8
335,Hami,CN,2022-01-24 17:15:37,42.8,93.45,25.29,50,99,2.24
336,Ballina,AU,2022-01-24 17:15:38,-28.8667,153.5667,69.98,96,100,5.61
337,Gasa,PS,2022-01-24 17:12:58,31.5,34.4667,49.98,80,89,10.25
338,Diu,IN,2022-01-24 17:15:39,20.7141,70.9822,61.68,55,0,4.52
339,Hambantota,LK,2022-01-24 17:15:39,6.1241,81.1185,74.93,70,54,5.93
340,Amahai,ID,2022-01-24 17:15:39,-3.3333,128.9167,79.59,84,77,3.22
341,Nkowakowa,ZA,2022-01-24 17:15:40,-23.8878,30.2871,73.45,53,13,4.85
342,Rogaska Slatina,SI,2022-01-24 17:15:40,46.2375,15.6397,34.75,93,94,1.59
343,Guadalupe Y Calvo,MX,2022-01-24 17:15:41,26.1,-106.9667,47.17,33,30,12.03
344,San Andres,CO,2022-01-24 17:15:41,12.5847,-81.7006,86.02,62,20,12.66
345,Dudinka,RU,2022-01-24 17:15:41,69.4058,86.1778,-2.83,96,100,17.65
346,Zivinice,BA,2022-01-24 17:15:42,44.4494,18.6497,25.02,58,0,2.3
347,Buta,CD,2022-01-24 17:15:42,2.7858,24.73,82.6,34,91,2.59
348,Marystown,CA,2022-01-24 17:15:42,47.1666,-55.1483,34.86,100,100,5.01
349,Sar-E Pul,AF,2022-01-24 17:15:43,35.8333,66.1667,27.55,37,0,9.57
350,Rassvet,RU,2022-01-24 17:15:43,46.8333,40.75,30.16,98,100,6.82
351,Lukovetskiy,RU,2022-01-24 17:15:43,64.2956,41.9211,26.58,92,100,14.07
352,Rosetta,EG,2022-01-24 17:15:44,31.4044,30.4164,52.07,64,81,7.7
353,Ajdabiya,LY,2022-01-24 17:15:44,30.7554,20.2263,55.45,60,38,14.2
354,Paamiut,GL,2022-01-24 17:15:44,61.994,-49.6678,27.75,96,100,13.09
355,Addanki,IN,2022-01-24 17:15:45,15.8167,79.9833,73.04,65,1,1.19
356,Saint-Paul,RE,2022-01-24 17:10:45,-21.0096,55.2707,78.91,81,42,1.63
357,Krasnogvardeyskiy,RU,2022-01-24 17:15:45,57.3793,62.3195,13.77,95,79,5.7
358,Vila Franca Do Campo,PT,2022-01-24 17:15:46,37.7167,-25.4333,64.2,72,56,5.91
359,Padang,ID,2022-01-24 17:14:33,-0.9492,100.3543,77.05,79,100,2.62
360,Cairns,AU,2022-01-24 17:15:46,-16.9167,145.7667,77.07,93,75,0.0
361,Kalmunai,LK,2022-01-24 17:15:47,7.4167,81.8167,74.77,72,83,3.65
362,Zemio,CF,2022-01-24 17:16:47,5.0314,25.1361,79.95,27,42,2.51
363,Deputatskiy,RU,2022-01-24 17:16:47,69.3,139.9,-16.55,97,100,4.03
364,Beringovskiy,RU,2022-01-24 17:16:48,63.05,179.3167,-20.94,90,26,9.71
365,Altdorf,DE,2022-01-24 17:16:48,49.3875,11.3572,38.23,90,28,3.15
366,Sao Miguel Do Araguaia,BR,2022-01-24 17:16:48,-13.275,-50.1628,85.69,60,58,6.22
367,Saint Anthony,US,2022-01-24 17:15:02,45.0205,-93.218,9.66,71,0,7.0
368,Iranshahr,IR,2022-01-24 17:16:49,27.2025,60.6848,52.14,43,0,0.0
369,Khalkhal,IR,2022-01-24 17:16:49,37.6189,48.5258,18.55,65,0,1.54
370,Arman,RU,2022-01-24 17:16:50,59.7,150.1667,-17.0,84,68,7.72
371,Kjollefjord,NO,2022-01-24 17:16:51,70.9457,27.3465,30.25,86,75,27.63
372,Hualmay,PE,2022-01-24 17:16:51,-11.0964,-77.6139,76.71,72,43,9.89
373,Panacan,PH,2022-01-24 17:16:51,9.2463,118.4082,78.28,83,90,4.07
374,Davidson,US,2022-01-24 17:16:15,36.1501,-86.7833,53.11,54,75,8.01
375,Zepce,BA,2022-01-24 17:16:52,44.4267,18.0378,24.85,84,82,1.05
376,San Patricio,US,2022-01-24 17:16:52,28.017,-97.5169,53.89,90,100,10.27
377,Peniche,PT,2022-01-24 17:16:53,39.3558,-9.3811,59.29,72,0,13.44
378,Tevriz,RU,2022-01-24 17:16:53,57.509,72.4042,12.25,92,100,5.66
379,Hanyang,CN,2022-01-24 17:16:53,32.1371,105.5126,43.36,77,100,2.93
380,Green River,US,2022-01-24 17:12:13,41.5286,-109.4662,42.15,60,40,7.11
381,Kalakamati,BW,2022-01-24 17:16:54,-20.5929,27.3121,70.02,64,67,7.7
382,Mlonggo,ID,2022-01-24 17:16:54,-6.5333,110.7,76.51,84,78,11.39
383,Porkhov,RU,2022-01-24 17:16:54,57.765,29.5561,24.69,90,60,11.05
384,Namibe,AO,2022-01-24 17:16:55,-15.1961,12.1522,76.84,85,25,8.57
385,Lexington,US,2022-01-24 17:15:51,37.9887,-84.4777,38.34,59,100,1.99
386,Mazara Del Vallo,IT,2022-01-24 17:16:55,37.6641,12.588,48.94,66,15,13.11
387,Laguna,US,2022-01-24 17:16:56,38.421,-121.4238,58.08,81,0,3.44
388,Bosaso,SO,2022-01-24 17:16:56,11.2842,49.1816,74.28,69,44,7.74
389,Vestmanna,FO,2022-01-24 17:16:57,62.1564,-7.1664,38.32,81,100,8.05
390,Ketchikan,US,2022-01-24 17:16:57,55.3422,-131.6461,39.18,100,100,0.0
391,Dubno,UA,2022-01-24 17:16:57,50.4169,25.7343,11.1,97,33,3.38
392,Chone,EC,2022-01-24 17:16:58,-0.6833,-80.1,75.36,90,100,0.85
393,La Ronge,CA,2022-01-24 17:15:26,55.1001,-105.2842,-16.35,58,40,3.44
394,Rio Grande,BR,2022-01-24 17:16:58,-32.035,-52.0986,89.94,78,10,12.57
395,Opuwo,NA,2022-01-24 17:16:58,-18.0607,13.84,87.33,21,63,16.84
396,Tautira,PF,2022-01-24 17:16:59,-17.7333,-149.15,80.62,79,100,15.48
397,Pocoes,BR,2022-01-24 17:16:59,-14.5297,-40.3653,81.09,48,76,5.88
398,Guaruja,BR,2022-01-24 17:16:59,-23.9931,-46.2564,100.0,52,100,1.01
399,Saint-Joseph,RE,2022-01-24 17:17:00,-21.3667,55.6167,77.38,74,63,17.81
400,Biak,ID,2022-01-24 17:17:00,-0.9131,122.8766,76.77,82,58,4.79
401,Torres,BR,2022-01-24 17:17:00,-29.3353,-49.7269,85.01,66,39,7.83
402,Sorong,ID,2022-01-24 17:17:01,-0.8833,131.25,80.65,82,57,6.85
403,Yulara,AU,2022-01-24 17:17:01,-25.2406,130.9889,76.84,47,0,5.75
404,Saint-Prosper,CA,2022-01-24 17:17:02,46.2117,-70.4811,7.7,77,97,7.78
405,Yaan,NG,2022-01-24 17:17:02,7.3833,8.5667,93.69,11,4,6.08
406,Skvyra,UA,2022-01-24 17:18:02,49.7318,29.6657,17.04,92,43,12.71
407,Abha,SA,2022-01-24 17:18:03,18.2164,42.5053,57.02,62,0,4.61
408,Arawa,PG,2022-01-24 17:18:03,-6.2132,155.5367,78.62,91,95,2.57
409,Port Hedland,AU,2022-01-24 17:18:04,-20.3167,118.5667,84.25,89,27,5.75
410,Kralendijk,BQ,2022-01-24 17:17:20,12.15,-68.2667,85.98,62,75,16.11
411,Olinda,BR,2022-01-24 17:18:05,-8.0089,-34.8553,85.73,62,20,9.22
412,Labuhan,ID,2022-01-24 17:18:05,-6.8844,112.2051,78.96,85,47,11.72
413,Santa Isabel Do Rio Negro,BR,2022-01-24 17:18:05,-0.4139,-65.0192,87.53,66,82,3.56
414,Plavinas,LV,2022-01-24 17:18:06,56.6178,25.7255,30.15,95,100,9.8
415,Winneba,GH,2022-01-24 17:18:06,5.3511,-0.6231,86.47,62,31,10.98
416,Kampong Chhnang,KH,2022-01-24 17:18:06,12.1667,104.55,78.4,64,22,4.12
417,Bratsk,RU,2022-01-24 17:18:07,56.1325,101.6142,-3.51,97,100,2.35
418,Port Blair,IN,2022-01-24 17:18:07,11.6667,92.75,76.44,67,25,2.55
419,Natal,BR,2022-01-24 17:13:59,-5.795,-35.2094,88.45,55,40,13.8
420,Capoterra,IT,2022-01-24 17:18:08,39.1763,8.9718,51.58,76,0,4.61
421,Hervey Bay,AU,2022-01-24 17:18:08,-25.2986,152.8535,73.51,86,98,3.0
422,Salinopolis,BR,2022-01-24 17:13:44,-0.6136,-47.3561,82.18,67,98,10.94
423,Lloret De Mar,ES,2022-01-24 17:18:09,41.6999,2.8457,53.91,74,0,3.0
424,Roald,NO,2022-01-24 17:18:09,62.5833,6.1333,40.33,87,75,16.11
425,Itarema,BR,2022-01-24 17:18:10,-2.9248,-39.9167,87.31,56,85,13.53
426,Ibra,OM,2022-01-24 17:18:10,22.6906,58.5334,67.95,35,0,5.64
427,Maniitsoq,GL,2022-01-24 17:18:10,65.4167,-52.9,26.2,77,100,14.99
428,Huttwil,CH,2022-01-24 17:18:11,47.115,7.8621,34.36,95,6,2.08
429,Porto Santo,PT,2022-01-24 17:18:11,33.072,-16.3415,62.98,63,40,11.5
430,Victor Harbor,AU,2022-01-24 17:18:12,-35.5667,138.6167,77.72,88,26,6.15
431,Mashhad,IR,2022-01-24 17:18:12,36.297,59.6062,39.34,45,0,4.61
432,The Valley,AI,2022-01-24 17:13:51,18.217,-63.0578,78.82,83,75,12.66
433,Blagoveshchenka,RU,2022-01-24 17:18:12,52.8333,79.8667,-7.28,100,99,2.15
434,Praia Da Vitoria,PT,2022-01-24 17:18:13,38.7333,-27.0667,61.75,82,20,5.5
435,Freetown,SL,2022-01-24 17:18:13,8.484,-13.2299,83.91,65,69,8.05
436,Coquimbo,CL,2022-01-24 17:18:13,-29.9533,-71.3436,65.93,72,20,17.27
437,Kumta,IN,2022-01-24 17:18:14,14.4167,74.4,70.61,74,0,5.35
438,Buncrana,IE,2022-01-24 17:18:14,55.1333,-7.45,46.17,91,94,5.68
439,Lata,PT,2022-01-24 17:18:15,40.1629,-8.3327,55.08,61,0,2.51
440,Port Augusta,AU,2022-01-24 17:18:15,-32.5,137.7667,71.74,64,84,2.06
441,Nsanje,MW,2022-01-24 17:18:15,-16.92,35.262,75.16,97,100,15.61
442,Yeppoon,AU,2022-01-24 17:18:16,-23.1333,150.7333,74.98,68,100,8.03
443,Gao,ML,2022-01-24 17:18:16,16.6362,1.637,77.43,10,80,11.9
444,Kautokeino,NO,2022-01-24 17:18:16,69.0125,23.0412,15.26,85,43,13.71
445,La Orilla,MX,2022-01-24 17:18:17,17.9833,-102.2333,82.47,47,57,3.65
446,Omboue,GA,2022-01-24 17:18:17,-1.5746,9.2618,80.44,77,36,7.94
447,Talara,PE,2022-01-24 17:18:17,-4.5772,-81.2719,81.36,57,0,17.34
448,Sao Filipe,CV,2022-01-24 17:18:18,14.8961,-24.4956,78.66,53,55,7.36
449,Buraydah,SA,2022-01-24 17:18:18,26.326,43.975,61.25,31,0,12.84
450,Llangefni,GB,2022-01-24 17:18:18,53.2556,-4.3106,39.65,84,100,4.61
451,Gramsh,AL,2022-01-24 17:18:19,40.8697,20.1844,27.14,59,62,9.91
452,Spijkenisse,NL,2022-01-24 17:18:19,51.845,4.3292,41.0,74,100,1.99
453,Talcahuano,CL,2022-01-24 17:18:19,-36.7167,-73.1167,71.28,56,0,17.27
454,Sabang,ID,2022-01-24 17:18:20,5.8933,95.3214,80.92,73,71,7.27
455,Alta Floresta,BR,2022-01-24 17:19:20,-9.8756,-56.0861,91.22,58,75,2.3
456,Bubaque,GW,2022-01-24 17:19:20,11.2833,-15.8333,79.09,61,67,12.08
457,Canton,CN,2022-01-24 17:16:52,23.1167,113.25,62.01,75,100,6.96
458,Gallneukirchen,AT,2022-01-24 17:19:21,48.3543,14.4127,39.04,80,75,2.82
459,Tiksi,RU,2022-01-24 17:19:22,71.6872,128.8694,-9.87,97,100,3.47
460,San Rafael,AR,2022-01-24 17:19:22,-34.6177,-68.3301,81.46,50,92,7.34
461,Mahanoro,MG,2022-01-24 17:19:22,-19.9,48.8,76.35,90,100,7.02
462,Ola,RU,2022-01-24 17:19:23,59.5833,151.2833,-17.81,89,78,7.99
463,Naze,JP,2022-01-24 17:19:23,28.3667,129.4833,60.55,81,79,9.04
464,Ipiau,BR,2022-01-24 17:19:23,-14.1372,-39.7339,92.23,37,64,4.7
465,Singaraja,ID,2022-01-24 17:19:24,-8.112,115.0882,81.97,78,17,3.78
466,Zhigansk,RU,2022-01-24 17:19:24,66.7697,123.3711,-17.16,100,95,2.06
467,Ludvika,SE,2022-01-24 17:19:25,60.1496,15.1878,38.03,87,37,8.77
468,Alofi,NU,2022-01-24 17:19:25,-19.0595,-169.9187,71.49,94,40,1.14
469,Flin Flon,CA,2022-01-24 17:19:25,54.7682,-101.865,-14.96,64,20,11.5
470,Bonthe,SL,2022-01-24 17:19:26,7.5264,-12.505,84.61,58,39,13.18
471,Dingle,PH,2022-01-24 17:19:26,10.9995,122.6711,74.71,92,98,8.08
472,Tiarei,PF,2022-01-24 17:19:26,-17.5333,-149.3333,80.62,79,100,13.73
473,Luwuk,ID,2022-01-24 17:19:27,-0.9516,122.7875,77.25,82,62,4.99
474,Kencong,ID,2022-01-24 17:19:27,-8.2833,113.3667,75.02,88,64,3.04
475,Khurba,RU,2022-01-24 17:19:27,50.4072,136.8819,-22.31,100,86,1.3
476,Vaitape,PF,2022-01-24 17:19:28,-16.5167,-151.75,80.89,75,100,11.07
477,Cumberland,US,2022-01-24 17:19:28,35.0502,-78.8664,50.58,41,0,0.0
478,San Carlos De Bariloche,AR,2022-01-24 17:18:22,-41.1456,-71.3082,64.15,42,0,17.27
479,Pacifica,US,2022-01-24 17:17:41,37.6138,-122.4869,56.26,77,0,1.01
480,Eyl,SO,2022-01-24 17:19:29,7.9803,49.8164,74.61,66,3,22.35
481,Tomatlan,MX,2022-01-24 17:19:29,19.9333,-105.25,77.54,48,98,2.13
482,Vikulovo,RU,2022-01-24 17:19:29,56.8167,70.6107,7.3,89,100,8.25
483,Manihari,IN,2022-01-24 17:19:30,25.35,87.6333,62.91,77,30,2.21
484,Burnie,AU,2022-01-24 17:19:31,-41.0667,145.9167,62.94,91,87,8.21
485,Flinders,AU,2022-01-24 17:19:31,-34.5833,150.8552,69.39,82,91,4.12
486,Nacala,MZ,2022-01-24 17:19:31,-14.5428,40.6728,76.57,88,100,14.65
487,Baculin,PH,2022-01-24 17:19:32,7.4525,126.5842,76.71,89,100,5.97
488,Grigiskes,LT,2022-01-24 17:19:32,54.6833,25.0833,28.53,89,100,3.0
489,Brigantine,US,2022-01-24 17:17:28,39.4101,-74.3646,38.03,57,6,4.25
490,Ngunguru,NZ,2022-01-24 17:19:33,-35.6167,174.5,67.15,81,94,14.67
491,Bequimao,BR,2022-01-24 17:19:33,-2.4489,-44.7825,89.92,52,95,8.37
492,Zhob,PK,2022-01-24 17:19:33,31.3411,69.4481,40.64,39,0,3.51
493,Bacolod,PH,2022-01-24 17:15:39,10.6667,122.95,77.72,86,100,13.53
494,Kalemie,CD,2022-01-24 17:19:34,-5.9475,29.1947,72.79,81,88,2.55
495,Dharchula,IN,2022-01-24 17:19:34,29.85,80.5333,41.7,75,79,7.74
496,Scottsbluff,US,2022-01-24 17:19:35,41.8666,-103.6672,41.77,49,0,11.99
497,Callaway,US,2022-01-24 17:19:35,30.153,-85.5699,56.17,43,20,3.0
498,Borogontsy,RU,2022-01-24 17:19:36,62.6683,131.1683,-15.93,99,100,3.62
499,Galveston,US,2022-01-24 17:19:36,29.3669,-94.9669,53.64,92,100,1.01
500,Beyneu,KZ,2022-01-24 17:19:36,45.3167,55.2,28.83,84,18,19.26
501,Asau,RO,2022-01-24 17:20:37,46.4333,26.4,20.95,79,99,3.6
502,Bambous Virieux,MU,2022-01-24 17:20:37,-20.3428,57.7575,79.05,65,40,11.5
503,Carballo,ES,2022-01-24 17:20:38,43.213,-8.691,54.01,73,49,2.3
504,Bardiyah,LY,2022-01-24 17:20:38,31.7561,25.0865,54.45,53,21,19.3
505,Forssa,FI,2022-01-24 17:20:38,60.8146,23.6215,36.91,95,100,7.63
506,Bafoulabe,ML,2022-01-24 17:18:34,13.8065,-10.8321,92.61,6,76,8.43
507,Valparaiso,CL,2022-01-24 17:20:39,-33.0393,-71.6273,73.63,59,0,9.22
508,Podosinovets,RU,2022-01-24 17:20:39,60.2776,47.0659,17.06,85,100,12.33
509,Baruun-Urt,MN,2022-01-24 17:20:39,46.6806,113.2792,1.72,96,96,5.03
510,Fundacion,CO,2022-01-24 17:20:40,10.5207,-74.185,85.66,37,79,5.32
511,Salo,IT,2022-01-24 17:20:40,45.6086,10.531,45.39,83,8,1.28
512,Makarov,RU,2022-01-24 17:20:40,48.6333,142.8,6.22,89,27,6.58
513,Juatuba,BR,2022-01-24 17:20:41,-19.9519,-44.3428,90.12,54,83,2.37
514,Iquique,CL,2022-01-24 17:20:41,-20.2208,-70.1431,71.64,70,64,6.78
515,Ust-Maya,RU,2022-01-24 17:20:41,60.4167,134.5333,-12.93,99,100,2.66
516,Porosozero,RU,2022-01-24 17:20:42,62.7191,32.727,32.49,92,100,13.18
517,Rio Cuarto,AR,2022-01-24 17:20:18,-33.1307,-64.3499,83.97,58,40,23.02
518,Sagua La Grande,CU,2022-01-24 17:20:42,22.8067,-80.0756,74.39,57,1,10.56
519,Jacqueville,CI,2022-01-24 17:20:42,5.2052,-4.4146,85.91,72,17,12.12
520,Pueblo Bello,CO,2022-01-24 17:20:43,8.2041,-76.526,82.9,85,72,5.97
521,Maua,BR,2022-01-24 17:20:43,-23.6678,-46.4614,91.2,60,53,8.86
522,Conde,BR,2022-01-24 17:20:44,-7.2597,-34.9075,87.26,55,20,10.36
523,Mbanza-Ngungu,CD,2022-01-24 17:20:44,-5.25,14.8667,75.11,83,10,3.94
524,Port Hardy,CA,2022-01-24 17:20:44,50.6996,-127.4199,38.75,100,100,3.44
525,Karratha,AU,2022-01-24 17:20:45,-20.7377,116.8463,84.0,75,20,14.2
526,Beitbridge,ZW,2022-01-24 17:20:45,-22.2167,30.0,83.52,43,90,8.03
527,Montbrison,FR,2022-01-24 17:20:45,45.6667,4.0833,39.54,80,0,1.21
528,Luba,GQ,2022-01-24 17:20:46,3.4568,8.5547,84.09,74,23,6.58
529,Tateyama,JP,2022-01-24 17:20:46,34.9833,139.8667,40.1,55,37,11.63
530,Batagay-Alyta,RU,2022-01-24 17:20:46,67.8006,130.4114,-15.77,99,97,2.98
531,Carbonia,IT,2022-01-24 17:20:47,39.1672,8.5222,51.01,77,1,1.88
532,Tuburan,PH,2022-01-24 17:20:47,6.6439,122.2736,81.72,77,100,10.63
533,Chiguayante,CL,2022-01-24 17:16:40,-36.9167,-73.0167,68.52,56,0,17.27
534,Verkhnyaya Toyma,RU,2022-01-24 17:20:47,62.2349,44.9985,23.29,92,100,10.31
535,Suleja,NG,2022-01-24 17:20:48,9.1758,7.1808,90.59,12,2,4.52
536,Mariental,NA,2022-01-24 17:20:48,-24.6333,17.9667,86.63,19,14,9.86
537,Souillac,MU,2022-01-24 17:20:48,-20.5167,57.5167,79.18,65,40,11.5
538,Pore,CO,2022-01-24 17:20:49,5.7272,-71.9947,93.88,31,69,8.81
539,Kalabo,ZM,2022-01-24 17:20:49,-14.97,22.6814,74.35,59,97,4.74
540,Pangai,TO,2022-01-24 17:20:50,-19.8,-174.35,80.94,78,23,10.78
541,Thinadhoo,MV,2022-01-24 17:20:51,0.5333,72.9333,81.41,75,36,13.0
542,Yima,CN,2022-01-24 17:20:51,34.7381,111.8839,32.88,81,11,2.66
543,Mahabad,IR,2022-01-24 17:20:52,36.7631,45.7222,22.89,79,1,9.55
544,Senador Jose Porfirio,BR,2022-01-24 17:20:52,-2.5908,-51.9542,79.83,84,100,3.87
545,Te Anau,NZ,2022-01-24 17:20:52,-45.4167,167.7167,45.99,94,46,0.27
546,Hearst,CA,2022-01-24 17:20:53,49.6835,-83.6665,-9.15,88,98,6.42
547,Vila,PT,2022-01-24 17:20:53,42.0304,-8.1588,45.48,63,1,2.21
548,Boa Vista,BR,2022-01-24 17:16:59,2.8197,-60.6733,91.38,40,75,10.36
549,Novorozhdestvenskaya,RU,2022-01-24 17:20:54,45.8619,39.9542,32.97,97,100,7.58
550,Calabozo,VE,2022-01-24 17:21:54,8.9242,-67.4293,92.37,32,68,6.78
551,Isla,PH,2022-01-24 17:21:54,15.8939,120.3036,76.19,88,70,0.92
552,Karlskrona,SE,2022-01-24 17:21:55,56.1616,15.5866,41.45,79,100,17.13
553,Kyra,RU,2022-01-24 17:21:55,49.5776,111.9753,0.16,94,98,4.83
554,Mahon,ES,2022-01-24 17:21:55,39.8885,4.2658,50.56,76,20,8.05
555,Grand Gaube,MU,2022-01-24 17:21:56,-20.0064,57.6608,79.2,71,53,8.01
556,Santa Catarina De Tepehuanes,MX,2022-01-24 17:21:56,25.35,-105.7333,56.8,41,78,16.64
557,Gweta,BW,2022-01-24 17:21:56,-20.1833,25.2333,79.56,47,92,12.46
558,Luban,PL,2022-01-24 17:21:57,51.1201,15.2877,41.61,100,100,3.69
559,Kaeo,NZ,2022-01-24 17:21:57,-35.1,173.7833,67.32,93,92,12.28
560,Waipawa,NZ,2022-01-24 17:21:57,-41.4122,175.5153,63.45,92,71,4.52
